time,pitch_deg,yaw_deg,fin_x_deg,fin_y_deg,pitch_error,yaw_error
1.8000000000000014,1.4944090189444908e-06,5.191811607864312e-06,0.0,0.0,-1.4944090189444908e-06,-5.191811607864312e-06
1.8100000000000014,1.4119859774512297e-06,5.3349054309129575e-06,0.0,0.0,-1.4119859774512297e-06,-5.3349054309129575e-06
1.8200000000000014,1.3240195098291306e-06,5.48181977496077e-06,0.0,0.0,-1.3240195098291306e-06,-5.48181977496077e-06
1.8300000000000014,1.2301374275422576e-06,5.632564182852107e-06,0.0,0.0,-1.2301374275422576e-06,-5.632564182852107e-06
1.8400000000000014,1.1299360530599668e-06,5.787145177901947e-06,0.0,0.0,-1.1299360530599668e-06,-5.787145177901947e-06
1.8500000000000014,1.022975787762741e-06,5.945566231445492e-06,0.0,0.0,-1.022975787762741e-06,-5.945566231445492e-06
1.8600000000000014,9.087761883253436e-07,6.107827158826032e-06,0.0,0.0,-9.087761883253436e-07,-6.107827158826032e-06
1.8700000000000014,7.868105952135942e-07,6.273922733667489e-06,0.0,0.0,-7.868105952135942e-07,-6.273922733667489e-06
1.8800000000000014,6.565005491951643e-07,6.443840081874385e-06,0.0,0.0,-6.565005491951643e-07,-6.443840081874385e-06
1.8900000000000015,5.172103223106597e-07,6.617554404403893e-06,0.0,0.0,-5.172103223106597e-07,-6.617554404403893e-06
1.9000000000000015,3.6824196393157085e-07,6.795022617716626e-06,0.0,0.0,-3.6824196393157085e-07,-6.795022617716626e-06
1.9100000000000015,2.088313058367245e-07,6.976174598713052e-06,0.0,0.0,-2.088313058367245e-07,-6.976174598713052e-06
1.9200000000000015,3.814537422437945e-08,7.160901869494293e-06,0.0,0.0,-3.814537422437945e-08,-7.160901869494293e-06
1.9300000000000015,-1.447183781266396e-07,7.349043736852486e-06,0.0,0.0,1.447183781266396e-07,-7.349043736852486e-06
1.9400000000000015,-3.4073067045199627e-07,7.54037108587992e-06,0.0,0.0,3.4073067045199627e-07,-7.54037108587992e-06
1.9500000000000015,-5.509266314785756e-07,7.734568261672024e-06,0.0,0.0,5.509266314785756e-07,-7.734568261672024e-06
1.9600000000000015,-7.763998228382973e-07,7.931213788160124e-06,0.0,0.0,7.763998228382973e-07,-7.931213788160124e-06
1.9700000000000015,-1.0182921339582755e-06,8.129758922408312e-06,0.0,0.0,1.0182921339582755e-06,-8.129758922408312e-06
1.9800000000000015,-1.2777784097261334e-06,8.329504351618113e-06,0.0,0.0,1.2777784097261334e-06,-8.329504351618113e-06
1.9900000000000015,-1.5560483426662336e-06,8.529578293778015e-06,0.0,0.0,1.5560483426662336e-06,-8.529578293778015e-06
2.0000000000000013,-1.8542860593180413e-06,8.728916836350323e-06,0.0,0.0,1.8542860593180413e-06,-8.728916836350323e-06
2.010000000000001,-2.173647308173882e-06,8.926246833031056e-06,0.0,0.0,2.173647308173882e-06,-8.926246833031056e-06
2.020000000000001,-2.515234102164204e-06,9.12007165950768e-06,0.0,0.0,2.515234102164204e-06,-9.12007165950768e-06
2.0300000000000007,-2.880066638403639e-06,9.30866015289505e-06,0.0,0.0,2.880066638403639e-06,-9.30866015289505e-06
2.0400000000000005,-3.2690523294793723e-06,9.490039128039859e-06,0.0,0.0,3.2690523294793723e-06,-9.490039128039859e-06
2.0500000000000003,-3.6829518397195723e-06,9.661989965646105e-06,0.0,0.0,3.6829518397195723e-06,-9.661989965646105e-06
2.06,-4.122342130896046e-06,9.822049887755895e-06,0.0,0.0,4.122342130896046e-06,-9.822049887755895e-06
2.07,-4.587576643828488e-06,9.967518646064152e-06,0.0,0.0,4.587576643828488e-06,-9.967518646064152e-06
2.0799999999999996,-5.078741416788525e-06,1.0095471109315325e-05,0.0,0.0,5.078741416788525e-06,-1.0095471109315325e-05
2.0899999999999994,-5.595607809727414e-06,1.0202777271297303e-05,0.0,0.0,5.595607809727414e-06,-1.0202777271297303e-05
2.099999999999999,-6.137584974749934e-06,1.0286131525495523e-05,0.0,0.0,6.137584974749934e-06,-1.0286131525495523e-05
2.109999999999999,-6.703673856505433e-06,1.0342091974266092e-05,0.0,0.0,6.703673856505433e-06,-1.0342091974266092e-05
2.1199999999999988,-7.292424063937005e-06,1.0367130177662885e-05,0.0,0.0,7.292424063937005e-06,-1.0367130177662885e-05
2.1299999999999986,-7.901895445290268e-06,1.0357691630245606e-05,0.0,0.0,7.901895445290268e-06,-1.0357691630245606e-05
2.1399999999999983,-8.529626603031109e-06,1.0310266962695607e-05,0.0,0.0,8.529626603031109e-06,-1.0310266962695607e-05
2.149999999999998,-9.172612912256462e-06,1.0221473416826307e-05,0.0,0.0,9.172612912256462e-06,-1.0221473416826307e-05
2.159999999999998,-9.827296815037132e-06,1.008814554828293e-05,0.0,0.0,9.827296815037132e-06,-1.008814554828293e-05
2.1699999999999977,-1.0489573209780479e-05,9.907433394154049e-06,0.0,0.0,1.0489573209780479e-05,-9.907433394154049e-06
2.1799999999999975,-1.1154812596648768e-05,9.676905541240525e-06,0.0,0.0,1.1154812596648768e-05,-9.676905541240525e-06
2.1899999999999973,-1.1817904240113991e-05,9.394653699895789e-06,0.0,0.0,1.1817904240113991e-05,-9.394653699895789e-06
2.199999999999997,-1.2473320944327677e-05,9.059394599332787e-06,0.0,0.0,1.2473320944327677e-05,-9.059394599332787e-06
2.209999999999997,-1.3115206101352506e-05,8.670564358038358e-06,0.0,0.0,1.3115206101352506e-05,-8.670564358038358e-06
2.2199999999999966,-1.3737482489663764e-05,8.228400039592459e-06,0.0,0.0,1.3737482489663764e-05,-8.228400039592459e-06
2.2299999999999964,-1.433398092523815e-05,7.734002970243234e-06,0.0,0.0,1.433398092523815e-05,-7.734002970243234e-06
2.239999999999996,-1.4898585388166986e-05,7.189378646837954e-06,0.0,0.0,1.4898585388166986e-05,-7.189378646837954e-06
2.249999999999996,-1.5425389782613713e-05,6.5974487520061465e-06,0.0,0.0,1.5425389782613713e-05,-6.5974487520061465e-06
2.259999999999996,-1.590886017701414e-05,5.962031928394194e-06,0.0,0.0,1.590886017701414e-05,-5.962031928394194e-06
2.2699999999999956,-1.634399536222713e-05,5.287791506876654e-06,0.0,0.0,1.634399536222713e-05,-5.287791506876654e-06
2.2799999999999954,-1.6726477994126263e-05,4.5801502443513215e-06,0.0,0.0,1.6726477994126263e-05,-4.5801502443513215e-06
2.289999999999995,-1.7052808559258256e-05,3.845174165437518e-06,0.0,0.0,1.7052808559258256e-05,-3.845174165437518e-06
2.299999999999995,-1.732041497344985e-05,3.0894296428938173e-06,0.0,0.0,1.732041497344985e-05,-3.0894296428938173e-06
2.3099999999999947,-1.752773178651181e-05,2.319819700312482e-06,0.0,0.0,1.752773178651181e-05,-2.319819700312482e-06
2.3199999999999945,-1.7674244646430786e-05,1.5434069917694311e-06,0.0,0.0,1.7674244646430786e-05,-1.5434069917694311e-06
2.3299999999999943,-1.7760497736487554e-05,7.672318522273155e-07,0.0,0.0,1.7760497736487554e-05,-7.672318522273155e-07
2.339999999999994,-1.778806415361362e-05,-1.8658792678471616e-09,0.0,0.0,1.778806415361362e-05,1.8658792678471616e-09
2.349999999999994,-1.775948143705246e-05,-7.574129142438882e-07,0.0,0.0,1.775948143705246e-05,7.574129142438882e-07
2.3599999999999937,-1.767815647716304e-05,-1.493449068943199e-06,0.0,0.0,1.767815647716304e-05,1.493449068943199e-06
2.3699999999999934,-1.7548245658465004e-05,-2.2046484192893905e-06,0.0,0.0,1.7548245658465004e-05,2.2046484192893905e-06
2.3799999999999932,-1.737451719328874e-05,-2.8864109871021278e-06,0.0,0.0,1.737451719328874e-05,2.8864109871021278e-06
2.389999999999993,-1.716220312083349e-05,-3.5349228805236284e-06,0.0,0.0,1.716220312083349e-05,3.5349228805236284e-06
2.399999999999993,-1.6916848385478177e-05,-4.147184779958069e-06,0.0,0.0,1.6916848385478177e-05,4.147184779958069e-06
2.4099999999999926,-1.6644163831573987e-05,-4.721010438425134e-06,0.0,0.0,1.6644163831573987e-05,4.721010438425134e-06
2.4199999999999924,-1.6349888968074624e-05,-5.2549983247947515e-06,0.0,0.0,1.6349888968074624e-05,5.2549983247947515e-06
2.429999999999992,-1.603966909967519e-05,-5.748480600908297e-06,0.0,0.0,1.603966909967519e-05,5.748480600908297e-06
2.439999999999992,-1.571895003270019e-05,-6.2014542605937865e-06,0.0,0.0,1.571895003270019e-05,6.2014542605937865e-06
2.4499999999999917,-1.5392892174535185e-05,-6.61449948674954e-06,0.0,0.0,1.5392892174535185e-05,6.61449948674954e-06
2.4599999999999915,-1.5066304562846025e-05,-6.988690153891039e-06,0.0,0.0,1.5066304562846025e-05,6.988690153891039e-06
2.4699999999999913,-1.474359826286623e-05,-7.325500992771001e-06,0.0,0.0,1.474359826286623e-05,7.325500992771001e-06
2.479999999999991,-1.4428757703708929e-05,-7.626715325601356e-06,0.0,0.0,1.4428757703708929e-05,7.626715325601356e-06
2.489999999999991,-1.4125327904199017e-05,-7.89433655936729e-06,0.0,0.0,1.4125327904199017e-05,7.89433655936729e-06
2.4999999999999907,-1.3836415156801109e-05,-8.130505866159995e-06,0.0,0.0,1.3836415156801109e-05,8.130505866159995e-06
2.5099999999999905,-1.3564698569267093e-05,-8.33742774419547e-06,0.0,0.0,1.3564698569267093e-05,8.33742774419547e-06
2.5199999999999902,-1.3312449870845893e-05,-8.517304486164367e-06,0.0,0.0,1.3312449870845893e-05,8.517304486164367e-06
2.52999999999999,-1.308155903220608e-05,-8.67228001110612e-06,0.0,0.0,1.308155903220608e-05,8.67228001110612e-06
2.53999999999999,-1.2873563484684868e-05,-8.80439305614788e-06,0.0,0.0,1.2873563484684868e-05,8.80439305614788e-06
2.5499999999999896,-1.2689679018264779e-05,-8.915539377273687e-06,0.0,0.0,1.2689679018264779e-05,8.915539377273687e-06
2.5599999999999894,-1.2530830757777336e-05,-9.00744236731797e-06,0.0,0.0,1.2530830757777336e-05,9.00744236731797e-06
2.569999999999989,-1.2397682939361343e-05,-9.081631352243345e-06,0.0,0.0,1.2397682939361343e-05,9.081631352243345e-06
